,location,target_end_date,value,target_type
4265,32,2021-04-24,57.0,wk ahead inc death
4266,32,2021-05-01,42.0,wk ahead inc death
4267,32,2021-05-08,34.0,wk ahead inc death
4268,32,2021-05-15,32.0,wk ahead inc death
4269,32,2021-05-22,22.0,wk ahead inc death
4270,32,2021-05-29,34.0,wk ahead inc death
4271,32,2021-06-05,14.0,wk ahead inc death
4272,32,2021-06-12,22.0,wk ahead inc death
4273,32,2021-06-19,27.0,wk ahead inc death
4274,32,2021-06-26,18.0,wk ahead inc death
4275,32,2021-07-03,30.0,wk ahead inc death
4276,32,2021-07-10,23.0,wk ahead inc death
4277,32,2021-07-17,38.0,wk ahead inc death
4278,32,2021-07-24,59.0,wk ahead inc death
4279,32,2021-07-31,95.0,wk ahead inc death
4280,32,2021-08-07,93.0,wk ahead inc death
4281,32,2021-08-14,155.0,wk ahead inc death
4282,32,2021-08-21,120.0,wk ahead inc death
4283,32,2021-08-28,153.0,wk ahead inc death
4284,32,2021-09-04,150.0,wk ahead inc death
4285,32,2021-09-11,119.0,wk ahead inc death
4286,32,2021-09-18,143.0,wk ahead inc death
4287,32,2021-09-25,170.0,wk ahead inc death
4288,32,2021-10-02,151.0,wk ahead inc death
4289,32,2021-10-09,118.0,wk ahead inc death
4290,32,2021-10-16,137.0,wk ahead inc death
4291,32,2021-10-23,101.0,wk ahead inc death
4292,32,2021-10-30,108.0,wk ahead inc death
4293,32,2021-11-06,82.0,wk ahead inc death
4294,32,2021-11-13,95.0,wk ahead inc death
4295,32,2021-11-20,110.0,wk ahead inc death
4296,32,2021-11-27,54.0,wk ahead inc death
4297,32,2021-12-04,98.0,wk ahead inc death
4298,32,2021-12-11,119.0,wk ahead inc death
4299,32,2021-12-18,89.0,wk ahead inc death
4300,32,2021-12-25,86.0,wk ahead inc death
4301,32,2022-01-01,56.0,wk ahead inc death
4302,32,2022-01-08,90.0,wk ahead inc death
4303,32,2022-01-15,117.0,wk ahead inc death
4304,32,2022-01-22,109.0,wk ahead inc death
4305,32,2022-01-29,178.0,wk ahead inc death
4306,32,2022-02-05,230.0,wk ahead inc death
4307,32,2022-02-12,191.0,wk ahead inc death
4308,32,2022-02-19,173.0,wk ahead inc death
4309,32,2022-02-26,156.0,wk ahead inc death
4310,32,2022-03-05,135.0,wk ahead inc death
4311,32,2022-03-12,123.0,wk ahead inc death
4312,32,2022-03-19,28.0,wk ahead inc death
4313,32,2022-03-26,82.0,wk ahead inc death
4314,32,2022-04-02,60.0,wk ahead inc death
4315,32,2022-04-09,45.0,wk ahead inc death
4316,32,2022-04-16,365.0,wk ahead inc death
4317,36,2020-01-25,0.0,wk ahead inc death
4318,36,2020-02-01,0.0,wk ahead inc death
4319,36,2020-02-08,0.0,wk ahead inc death
4320,36,2020-02-15,0.0,wk ahead inc death
4321,36,2020-02-22,0.0,wk ahead inc death
4322,36,2020-02-29,0.0,wk ahead inc death
4323,36,2020-03-07,0.0,wk ahead inc death
4324,36,2020-03-14,5.0,wk ahead inc death
4325,36,2020-03-21,190.0,wk ahead inc death
4326,36,2020-03-28,1289.0,wk ahead inc death
4327,36,2020-04-04,4204.0,wk ahead inc death
4328,36,2020-04-11,7063.0,wk ahead inc death
4329,36,2020-04-18,5387.0,wk ahead inc death
4330,36,2020-04-25,4291.0,wk ahead inc death
4331,36,2020-05-02,2664.0,wk ahead inc death
4332,36,2020-05-09,2248.0,wk ahead inc death
4333,36,2020-05-16,1377.0,wk ahead inc death
4334,36,2020-05-23,1187.0,wk ahead inc death
4335,36,2020-05-30,608.0,wk ahead inc death
4336,36,2020-06-06,475.0,wk ahead inc death
4337,36,2020-06-13,422.0,wk ahead inc death
4338,36,2020-06-20,246.0,wk ahead inc death
4339,36,2020-06-27,234.0,wk ahead inc death
4340,36,2020-07-04,154.0,wk ahead inc death
4341,36,2020-07-11,172.0,wk ahead inc death
4342,36,2020-07-18,115.0,wk ahead inc death
4343,36,2020-07-25,115.0,wk ahead inc death
4344,36,2020-08-01,71.0,wk ahead inc death
4345,36,2020-08-08,69.0,wk ahead inc death
4346,36,2020-08-15,56.0,wk ahead inc death
4347,36,2020-08-22,31.0,wk ahead inc death
4348,36,2020-08-29,52.0,wk ahead inc death
4349,36,2020-09-05,96.0,wk ahead inc death
4350,36,2020-09-12,37.0,wk ahead inc death
4351,36,2020-09-19,57.0,wk ahead inc death
4352,36,2020-09-26,205.0,wk ahead inc death
4353,36,2020-10-03,87.0,wk ahead inc death
4354,36,2020-10-10,89.0,wk ahead inc death
4355,36,2020-10-17,80.0,wk ahead inc death
4356,36,2020-10-24,87.0,wk ahead inc death
4357,36,2020-10-31,96.0,wk ahead inc death
4358,36,2020-11-07,156.0,wk ahead inc death
4359,36,2020-11-14,129.0,wk ahead inc death
4360,36,2020-11-21,282.0,wk ahead inc death
4361,36,2020-11-28,232.0,wk ahead inc death
4362,36,2020-12-05,405.0,wk ahead inc death
4363,36,2020-12-12,572.0,wk ahead inc death
4364,36,2020-12-19,807.0,wk ahead inc death
4365,36,2020-12-26,966.0,wk ahead inc death
4366,36,2021-01-02,985.0,wk ahead inc death
4367,36,2021-01-09,1195.0,wk ahead inc death
4368,36,2021-01-16,1333.0,wk ahead inc death
4369,36,2021-01-23,1329.0,wk ahead inc death
4370,36,2021-01-30,1318.0,wk ahead inc death
4371,36,2021-02-06,1210.0,wk ahead inc death
4372,36,2021-02-13,1088.0,wk ahead inc death
4373,36,2021-02-20,946.0,wk ahead inc death
4374,36,2021-02-27,788.0,wk ahead inc death
4375,36,2021-03-06,745.0,wk ahead inc death
4376,36,2021-03-13,603.0,wk ahead inc death
4377,36,2021-03-20,553.0,wk ahead inc death
4378,36,2021-03-27,527.0,wk ahead inc death
4379,36,2021-04-03,622.0,wk ahead inc death
4380,36,2021-04-10,485.0,wk ahead inc death
4381,36,2021-04-17,502.0,wk ahead inc death
4382,36,2021-04-24,411.0,wk ahead inc death
4383,36,2021-05-01,359.0,wk ahead inc death
4384,36,2021-05-08,343.0,wk ahead inc death
4385,36,2021-05-15,259.0,wk ahead inc death
4386,36,2021-05-22,196.0,wk ahead inc death
4387,36,2021-05-29,159.0,wk ahead inc death
4388,36,2021-06-05,157.0,wk ahead inc death
4389,36,2021-06-12,109.0,wk ahead inc death
4390,36,2021-06-19,65.0,wk ahead inc death
4391,36,2021-06-26,45.0,wk ahead inc death
4392,36,2021-07-03,43.0,wk ahead inc death
4393,36,2021-07-10,41.0,wk ahead inc death
4394,36,2021-07-17,32.0,wk ahead inc death
4395,36,2021-07-24,38.0,wk ahead inc death
4396,36,2021-07-31,47.0,wk ahead inc death
4397,36,2021-08-07,88.0,wk ahead inc death
4398,36,2021-08-14,128.0,wk ahead inc death
4399,36,2021-08-21,155.0,wk ahead inc death
4400,36,2021-08-28,147.0,wk ahead inc death
4401,36,2021-09-04,219.0,wk ahead inc death
4402,36,2021-09-11,258.0,wk ahead inc death
4403,36,2021-09-18,229.0,wk ahead inc death
4404,36,2021-09-25,266.0,wk ahead inc death
4405,36,2021-10-02,303.0,wk ahead inc death
4406,36,2021-10-09,239.0,wk ahead inc death
4407,36,2021-10-16,262.0,wk ahead inc death
4408,36,2021-10-23,264.0,wk ahead inc death
4409,36,2021-10-30,214.0,wk ahead inc death
4410,36,2021-11-06,279.0,wk ahead inc death
4411,36,2021-11-13,230.0,wk ahead inc death
4412,36,2021-11-20,236.0,wk ahead inc death
4413,36,2021-11-27,243.0,wk ahead inc death
4414,36,2021-12-04,324.0,wk ahead inc death
4415,36,2021-12-11,397.0,wk ahead inc death
4416,36,2021-12-18,418.0,wk ahead inc death
4417,36,2021-12-25,397.0,wk ahead inc death
4418,36,2022-01-01,648.0,wk ahead inc death
4419,36,2022-01-08,856.0,wk ahead inc death
4420,36,2022-01-15,1305.0,wk ahead inc death
4421,36,2022-01-22,1445.0,wk ahead inc death
4422,36,2022-01-29,1527.0,wk ahead inc death
4423,36,2022-02-05,908.0,wk ahead inc death
4424,36,2022-02-12,805.0,wk ahead inc death
4425,36,2022-02-19,508.0,wk ahead inc death
4426,36,2022-02-26,361.0,wk ahead inc death
4427,36,2022-03-05,223.0,wk ahead inc death
4428,36,2022-03-12,134.0,wk ahead inc death
4429,36,2022-03-19,156.0,wk ahead inc death
4430,36,2022-03-26,104.0,wk ahead inc death
4431,36,2022-04-02,70.0,wk ahead inc death
4432,36,2022-04-09,61.0,wk ahead inc death
4433,36,2022-04-16,66.0,wk ahead inc death
4434,39,2020-01-25,0.0,wk ahead inc death
4435,39,2020-02-01,0.0,wk ahead inc death
4436,39,2020-02-08,0.0,wk ahead inc death
4437,39,2020-02-15,0.0,wk ahead inc death
4438,39,2020-02-22,0.0,wk ahead inc death
4439,39,2020-02-29,0.0,wk ahead inc death
4440,39,2020-03-07,0.0,wk ahead inc death
4441,39,2020-03-14,0.0,wk ahead inc death
4442,39,2020-03-21,8.0,wk ahead inc death
4443,39,2020-03-28,42.0,wk ahead inc death
4444,39,2020-04-04,116.0,wk ahead inc death
4445,39,2020-04-11,165.0,wk ahead inc death
4446,39,2020-04-18,255.0,wk ahead inc death
4447,39,2020-04-25,274.0,wk ahead inc death
4448,39,2020-05-02,313.0,wk ahead inc death
4449,39,2020-05-09,271.0,wk ahead inc death
4450,39,2020-05-16,242.0,wk ahead inc death
4451,39,2020-05-23,248.0,wk ahead inc death
4452,39,2020-05-30,169.0,wk ahead inc death
4453,39,2020-06-06,172.0,wk ahead inc death
4454,39,2020-06-13,113.0,wk ahead inc death
4455,39,2020-06-20,92.0,wk ahead inc death
4456,39,2020-06-27,81.0,wk ahead inc death
4457,39,2020-07-04,92.0,wk ahead inc death
4458,39,2020-07-11,112.0,wk ahead inc death
4459,39,2020-07-18,111.0,wk ahead inc death
4460,39,2020-07-25,174.0,wk ahead inc death
4461,39,2020-08-01,172.0,wk ahead inc death
4462,39,2020-08-08,151.0,wk ahead inc death
4463,39,2020-08-15,166.0,wk ahead inc death
4464,39,2020-08-22,161.0,wk ahead inc death
4465,39,2020-08-29,167.0,wk ahead inc death
4466,39,2020-09-05,152.0,wk ahead inc death
4467,39,2020-09-12,140.0,wk ahead inc death
4468,39,2020-09-19,113.0,wk ahead inc death
4469,39,2020-09-26,123.0,wk ahead inc death
4470,39,2020-10-03,121.0,wk ahead inc death
4471,39,2020-10-10,147.0,wk ahead inc death
4472,39,2020-10-17,171.0,wk ahead inc death
4473,39,2020-10-24,220.0,wk ahead inc death
4474,39,2020-10-31,270.0,wk ahead inc death
4475,39,2020-11-07,386.0,wk ahead inc death
4476,39,2020-11-14,484.0,wk ahead inc death
4477,39,2020-11-21,674.0,wk ahead inc death
4478,39,2020-11-28,909.0,wk ahead inc death
4479,39,2020-12-05,1143.0,wk ahead inc death
4480,39,2020-12-12,1298.0,wk ahead inc death
4481,39,2020-12-19,1365.0,wk ahead inc death
4482,39,2020-12-26,1217.0,wk ahead inc death
4483,39,2021-01-02,1118.0,wk ahead inc death
4484,39,2021-01-09,980.0,wk ahead inc death
4485,39,2021-01-16,963.0,wk ahead inc death
4486,39,2021-01-23,767.0,wk ahead inc death
4487,39,2021-01-30,627.0,wk ahead inc death
4488,39,2021-02-06,505.0,wk ahead inc death
4489,39,2021-02-13,368.0,wk ahead inc death
4490,39,2021-02-20,317.0,wk ahead inc death
4491,39,2021-02-27,222.0,wk ahead inc death
4492,39,2021-03-06,188.0,wk ahead inc death
4493,39,2021-03-13,164.0,wk ahead inc death
4494,39,2021-03-20,118.0,wk ahead inc death
4495,39,2021-03-27,102.0,wk ahead inc death
4496,39,2021-04-03,99.0,wk ahead inc death
4497,39,2021-04-10,136.0,wk ahead inc death
4498,39,2021-04-17,107.0,wk ahead inc death
4499,39,2021-04-24,164.0,wk ahead inc death
4500,39,2021-05-01,122.0,wk ahead inc death
4501,39,2021-05-08,116.0,wk ahead inc death
4502,39,2021-05-15,106.0,wk ahead inc death
4503,39,2021-05-22,106.0,wk ahead inc death
4504,39,2021-05-29,92.0,wk ahead inc death
4505,39,2021-06-05,76.0,wk ahead inc death
4506,39,2021-06-12,66.0,wk ahead inc death
4507,39,2021-06-19,56.0,wk ahead inc death
4508,39,2021-06-26,38.0,wk ahead inc death
4509,39,2021-07-03,34.0,wk ahead inc death
4510,39,2021-07-10,29.0,wk ahead inc death
4511,39,2021-07-17,33.0,wk ahead inc death
4512,39,2021-07-24,43.0,wk ahead inc death
4513,39,2021-07-31,47.0,wk ahead inc death
4514,39,2021-08-07,66.0,wk ahead inc death
4515,39,2021-08-14,124.0,wk ahead inc death
4516,39,2021-08-21,190.0,wk ahead inc death
4517,39,2021-08-28,242.0,wk ahead inc death
4518,39,2021-09-04,333.0,wk ahead inc death
4519,39,2021-09-11,401.0,wk ahead inc death
4520,39,2021-09-18,519.0,wk ahead inc death
4521,39,2021-09-25,608.0,wk ahead inc death
4522,39,2021-10-02,603.0,wk ahead inc death
4523,39,2021-10-09,587.0,wk ahead inc death
4524,39,2021-10-16,595.0,wk ahead inc death
4525,39,2021-10-23,555.0,wk ahead inc death
4526,39,2021-10-30,500.0,wk ahead inc death
4527,39,2021-11-06,404.0,wk ahead inc death
4528,39,2021-11-13,388.0,wk ahead inc death
4529,39,2021-11-20,456.0,wk ahead inc death
4530,39,2021-11-27,578.0,wk ahead inc death
4531,39,2021-12-04,676.0,wk ahead inc death
4532,39,2021-12-11,796.0,wk ahead inc death
4533,39,2021-12-18,889.0,wk ahead inc death
4534,39,2021-12-25,850.0,wk ahead inc death
4535,39,2022-01-01,906.0,wk ahead inc death
4536,39,2022-01-08,1028.0,wk ahead inc death
4537,39,2022-01-15,1102.0,wk ahead inc death
4538,39,2022-01-22,1015.0,wk ahead inc death
4539,39,2022-01-29,870.0,wk ahead inc death
4540,39,2022-02-05,681.0,wk ahead inc death
4541,39,2022-02-12,503.0,wk ahead inc death
4542,39,2022-02-19,384.0,wk ahead inc death
4543,39,2022-02-26,242.0,wk ahead inc death
4544,39,2022-03-05,171.0,wk ahead inc death
4545,39,2022-03-12,97.0,wk ahead inc death
4546,39,2022-03-19,63.0,wk ahead inc death
4547,39,2022-03-26,26.0,wk ahead inc death
4548,39,2022-04-02,8.0,wk ahead inc death
4549,39,2022-04-09,0.0,wk ahead inc death
4550,39,2022-04-16,100.0,wk ahead inc death
4551,40,2020-01-25,0.0,wk ahead inc death
4552,40,2020-02-01,0.0,wk ahead inc death
4553,40,2020-02-08,0.0,wk ahead inc death
4554,40,2020-02-15,0.0,wk ahead inc death
4555,40,2020-02-22,0.0,wk ahead inc death
4556,40,2020-02-29,0.0,wk ahead inc death
4557,40,2020-03-07,0.0,wk ahead inc death
4558,40,2020-03-14,0.0,wk ahead inc death
4559,40,2020-03-21,1.0,wk ahead inc death
4560,40,2020-03-28,14.0,wk ahead inc death
4561,40,2020-04-04,27.0,wk ahead inc death
4562,40,2020-04-11,52.0,wk ahead inc death
4563,40,2020-04-18,42.0,wk ahead inc death
4564,40,2020-04-25,58.0,wk ahead inc death
4565,40,2020-05-02,44.0,wk ahead inc death
4566,40,2020-05-09,32.0,wk ahead inc death
4567,40,2020-05-16,18.0,wk ahead inc death
4568,40,2020-05-23,23.0,wk ahead inc death
4569,40,2020-05-30,23.0,wk ahead inc death
4570,40,2020-06-06,13.0,wk ahead inc death
4571,40,2020-06-13,12.0,wk ahead inc death
4572,40,2020-06-20,9.0,wk ahead inc death
4573,40,2020-06-27,16.0,wk ahead inc death
4574,40,2020-07-04,14.0,wk ahead inc death
4575,40,2020-07-11,23.0,wk ahead inc death
4576,40,2020-07-18,30.0,wk ahead inc death
4577,40,2020-07-25,45.0,wk ahead inc death
4578,40,2020-08-01,53.0,wk ahead inc death
4579,40,2020-08-08,54.0,wk ahead inc death
4580,40,2020-08-15,54.0,wk ahead inc death
4581,40,2020-08-22,68.0,wk ahead inc death
4582,40,2020-08-29,72.0,wk ahead inc death
4583,40,2020-09-05,53.0,wk ahead inc death
4584,40,2020-09-12,49.0,wk ahead inc death
4585,40,2020-09-19,44.0,wk ahead inc death
4586,40,2020-09-26,61.0,wk ahead inc death
4587,40,2020-10-03,47.0,wk ahead inc death
4588,40,2020-10-10,44.0,wk ahead inc death
4589,40,2020-10-17,67.0,wk ahead inc death
4590,40,2020-10-24,83.0,wk ahead inc death
4591,40,2020-10-31,92.0,wk ahead inc death
4592,40,2020-11-07,92.0,wk ahead inc death
4593,40,2020-11-14,87.0,wk ahead inc death
4594,40,2020-11-21,108.0,wk ahead inc death
4595,40,2020-11-28,93.0,wk ahead inc death
4596,40,2020-12-05,157.0,wk ahead inc death
4597,40,2020-12-12,168.0,wk ahead inc death
4598,40,2020-12-19,147.0,wk ahead inc death
4599,40,2020-12-26,168.0,wk ahead inc death
4600,40,2021-01-02,170.0,wk ahead inc death
4601,40,2021-01-09,211.0,wk ahead inc death
4602,40,2021-01-16,214.0,wk ahead inc death
4603,40,2021-01-23,279.0,wk ahead inc death
4604,40,2021-01-30,273.0,wk ahead inc death
4605,40,2021-02-06,257.0,wk ahead inc death
4606,40,2021-02-13,233.0,wk ahead inc death
4607,40,2021-02-20,161.0,wk ahead inc death
4608,40,2021-02-27,224.0,wk ahead inc death
4609,40,2021-03-06,155.0,wk ahead inc death
4610,40,2021-03-13,167.0,wk ahead inc death
4611,40,2021-03-20,87.0,wk ahead inc death
4612,40,2021-03-27,62.0,wk ahead inc death
4613,40,2021-04-03,103.0,wk ahead inc death
4614,40,2021-04-10,1716.0,wk ahead inc death
4615,40,2021-04-17,28.0,wk ahead inc death
4616,40,2021-04-24,19.0,wk ahead inc death
4617,40,2021-05-01,72.0,wk ahead inc death
4618,40,2021-05-08,44.0,wk ahead inc death
4619,40,2021-05-15,46.0,wk ahead inc death
4620,40,2021-05-22,40.0,wk ahead inc death
4621,40,2021-05-29,373.0,wk ahead inc death
4622,40,2021-06-05,25.0,wk ahead inc death
4623,40,2021-06-12,9.0,wk ahead inc death
4624,40,2021-06-19,29.0,wk ahead inc death
4625,40,2021-06-26,30.0,wk ahead inc death
4626,40,2021-07-03,4.0,wk ahead inc death
4627,40,2021-07-10,18.0,wk ahead inc death
4628,40,2021-07-17,11.0,wk ahead inc death
4629,40,2021-07-24,37.0,wk ahead inc death
4630,40,2021-07-31,31.0,wk ahead inc death
4631,40,2021-08-07,46.0,wk ahead inc death
4632,40,2021-08-14,63.0,wk ahead inc death
4633,40,2021-08-21,82.0,wk ahead inc death
4634,40,2021-08-28,136.0,wk ahead inc death
4635,40,2021-09-04,189.0,wk ahead inc death
4636,40,2021-09-11,207.0,wk ahead inc death
4637,40,2021-09-18,232.0,wk ahead inc death
4638,40,2021-09-25,275.0,wk ahead inc death
4639,40,2021-10-02,234.0,wk ahead inc death
4640,40,2021-10-09,264.0,wk ahead inc death
4641,40,2021-10-16,189.0,wk ahead inc death
4642,40,2021-10-23,1138.0,wk ahead inc death
4643,40,2021-10-30,170.0,wk ahead inc death
4644,40,2021-11-06,169.0,wk ahead inc death
4645,40,2021-11-13,754.0,wk ahead inc death
4646,40,2021-11-20,139.0,wk ahead inc death
4647,40,2021-11-27,75.0,wk ahead inc death
4648,40,2021-12-04,152.0,wk ahead inc death
4649,40,2021-12-11,71.0,wk ahead inc death
4650,40,2021-12-18,152.0,wk ahead inc death
4651,40,2021-12-25,126.0,wk ahead inc death
4652,40,2022-01-01,71.0,wk ahead inc death
4653,40,2022-01-08,173.0,wk ahead inc death
4654,40,2022-01-15,183.0,wk ahead inc death
4655,40,2022-01-22,193.0,wk ahead inc death
4656,40,2022-01-29,242.0,wk ahead inc death
4657,40,2022-02-05,322.0,wk ahead inc death
4658,40,2022-02-12,315.0,wk ahead inc death
4659,40,2022-02-19,376.0,wk ahead inc death
4660,40,2022-02-26,318.0,wk ahead inc death
4661,40,2022-03-05,294.0,wk ahead inc death
4662,40,2022-03-12,218.0,wk ahead inc death
4663,40,2022-03-19,120.0,wk ahead inc death
4664,40,2022-03-26,210.0,wk ahead inc death
4665,40,2022-04-02,137.0,wk ahead inc death
4666,40,2022-04-09,120.0,wk ahead inc death
4667,40,2022-04-16,96.0,wk ahead inc death
4668,41,2020-01-25,0.0,wk ahead inc death
4669,41,2020-02-01,0.0,wk ahead inc death
4670,41,2020-02-08,0.0,wk ahead inc death
4671,41,2020-02-15,0.0,wk ahead inc death
4672,41,2020-02-22,0.0,wk ahead inc death
4673,41,2020-02-29,0.0,wk ahead inc death
4674,41,2020-03-07,0.0,wk ahead inc death
4675,41,2020-03-14,0.0,wk ahead inc death
4676,41,2020-03-21,4.0,wk ahead inc death
4677,41,2020-03-28,9.0,wk ahead inc death
4678,41,2020-04-04,9.0,wk ahead inc death
4679,41,2020-04-11,26.0,wk ahead inc death
4680,41,2020-04-18,24.0,wk ahead inc death
4681,41,2020-04-25,15.0,wk ahead inc death
4682,41,2020-05-02,22.0,wk ahead inc death
4683,41,2020-05-09,18.0,wk ahead inc death
4684,41,2020-05-16,10.0,wk ahead inc death
4685,41,2020-05-23,10.0,wk ahead inc death
4686,41,2020-05-30,6.0,wk ahead inc death
4687,41,2020-06-06,8.0,wk ahead inc death
4688,41,2020-06-13,12.0,wk ahead inc death
4689,41,2020-06-20,16.0,wk ahead inc death
4690,41,2020-06-27,13.0,wk ahead inc death
4691,41,2020-07-04,11.0,wk ahead inc death
4692,41,2020-07-11,19.0,wk ahead inc death
4693,41,2020-07-18,25.0,wk ahead inc death
4694,41,2020-07-25,28.0,wk ahead inc death
4695,41,2020-08-01,40.0,wk ahead inc death
4696,41,2020-08-08,30.0,wk ahead inc death
4697,41,2020-08-15,31.0,wk ahead inc death
4698,41,2020-08-22,31.0,wk ahead inc death
4699,41,2020-08-29,37.0,wk ahead inc death
4700,41,2020-09-05,26.0,wk ahead inc death
4701,41,2020-09-12,25.0,wk ahead inc death
4702,41,2020-09-19,20.0,wk ahead inc death
4703,41,2020-09-26,17.0,wk ahead inc death
4704,41,2020-10-03,29.0,wk ahead inc death
4705,41,2020-10-10,28.0,wk ahead inc death
4706,41,2020-10-17,20.0,wk ahead inc death
4707,41,2020-10-24,34.0,wk ahead inc death
4708,41,2020-10-31,36.0,wk ahead inc death
4709,41,2020-11-07,40.0,wk ahead inc death
4710,41,2020-11-14,30.0,wk ahead inc death
4711,41,2020-11-21,60.0,wk ahead inc death
4712,41,2020-11-28,77.0,wk ahead inc death
4713,41,2020-12-05,131.0,wk ahead inc death
4714,41,2020-12-12,123.0,wk ahead inc death
4715,41,2020-12-19,190.0,wk ahead inc death
4716,41,2020-12-26,82.0,wk ahead inc death
4717,41,2021-01-02,70.0,wk ahead inc death
4718,41,2021-01-09,111.0,wk ahead inc death
4719,41,2021-01-16,196.0,wk ahead inc death
4720,41,2021-01-23,78.0,wk ahead inc death
4721,41,2021-01-30,80.0,wk ahead inc death
4722,41,2021-02-06,63.0,wk ahead inc death
4723,41,2021-02-13,117.0,wk ahead inc death
4724,41,2021-02-20,17.0,wk ahead inc death
4725,41,2021-02-27,54.0,wk ahead inc death
4726,41,2021-03-06,88.0,wk ahead inc death
4727,41,2021-03-13,26.0,wk ahead inc death
4728,41,2021-03-20,40.0,wk ahead inc death
4729,41,2021-03-27,13.0,wk ahead inc death
4730,41,2021-04-03,16.0,wk ahead inc death
4731,41,2021-04-10,49.0,wk ahead inc death
4732,41,2021-04-17,20.0,wk ahead inc death
4733,41,2021-04-24,24.0,wk ahead inc death
4734,41,2021-05-01,14.0,wk ahead inc death
4735,41,2021-05-08,30.0,wk ahead inc death
4736,41,2021-05-15,57.0,wk ahead inc death
4737,41,2021-05-22,33.0,wk ahead inc death
4738,41,2021-05-29,48.0,wk ahead inc death
4739,41,2021-06-05,25.0,wk ahead inc death
4740,41,2021-06-12,38.0,wk ahead inc death
4741,41,2021-06-19,24.0,wk ahead inc death
4742,41,2021-06-26,10.0,wk ahead inc death
4743,41,2021-07-03,18.0,wk ahead inc death
4744,41,2021-07-10,11.0,wk ahead inc death
4745,41,2021-07-17,25.0,wk ahead inc death
4746,41,2021-07-24,19.0,wk ahead inc death
4747,41,2021-07-31,22.0,wk ahead inc death
4748,41,2021-08-07,31.0,wk ahead inc death
4749,41,2021-08-14,46.0,wk ahead inc death
4750,41,2021-08-21,77.0,wk ahead inc death
4751,41,2021-08-28,103.0,wk ahead inc death
4752,41,2021-09-04,157.0,wk ahead inc death
4753,41,2021-09-11,142.0,wk ahead inc death
4754,41,2021-09-18,155.0,wk ahead inc death
4755,41,2021-09-25,113.0,wk ahead inc death
4756,41,2021-10-02,133.0,wk ahead inc death
4757,41,2021-10-09,167.0,wk ahead inc death
4758,41,2021-10-16,179.0,wk ahead inc death
4759,41,2021-10-23,123.0,wk ahead inc death
4760,41,2021-10-30,88.0,wk ahead inc death
4761,41,2021-11-06,190.0,wk ahead inc death
4762,41,2021-11-13,188.0,wk ahead inc death
4763,41,2021-11-20,164.0,wk ahead inc death
4764,41,2021-11-27,202.0,wk ahead inc death
4765,41,2021-12-04,127.0,wk ahead inc death
4766,41,2021-12-11,138.0,wk ahead inc death
4767,41,2021-12-18,150.0,wk ahead inc death
4768,41,2021-12-25,67.0,wk ahead inc death
4769,41,2022-01-01,57.0,wk ahead inc death
4770,41,2022-01-08,106.0,wk ahead inc death
4771,41,2022-01-15,122.0,wk ahead inc death
4772,41,2022-01-22,53.0,wk ahead inc death
4773,41,2022-01-29,150.0,wk ahead inc death
4774,41,2022-02-05,128.0,wk ahead inc death
4775,41,2022-02-12,141.0,wk ahead inc death
4776,41,2022-02-19,101.0,wk ahead inc death
4777,41,2022-02-26,126.0,wk ahead inc death
4778,41,2022-03-05,127.0,wk ahead inc death
4779,41,2022-03-12,160.0,wk ahead inc death
4780,41,2022-03-19,102.0,wk ahead inc death
4781,41,2022-03-26,64.0,wk ahead inc death
4782,41,2022-04-02,112.0,wk ahead inc death
4783,41,2022-04-09,149.0,wk ahead inc death
4784,41,2022-04-16,147.0,wk ahead inc death
4785,42,2020-01-25,0.0,wk ahead inc death
4786,42,2020-02-01,0.0,wk ahead inc death
4787,42,2020-02-08,0.0,wk ahead inc death
4788,42,2020-02-15,0.0,wk ahead inc death
4789,42,2020-02-22,0.0,wk ahead inc death
4790,42,2020-02-29,0.0,wk ahead inc death
4791,42,2020-03-07,0.0,wk ahead inc death
4792,42,2020-03-14,0.0,wk ahead inc death
4793,42,2020-03-21,2.0,wk ahead inc death
4794,42,2020-03-28,32.0,wk ahead inc death
4795,42,2020-04-04,108.0,wk ahead inc death
4796,42,2020-04-11,375.0,wk ahead inc death
4797,42,2020-04-18,564.0,wk ahead inc death
4798,42,2020-04-25,764.0,wk ahead inc death
4799,42,2020-05-02,908.0,wk ahead inc death
4800,42,2020-05-09,1056.0,wk ahead inc death
4801,42,2020-05-16,696.0,wk ahead inc death
4802,42,2020-05-23,635.0,wk ahead inc death
4803,42,2020-05-30,414.0,wk ahead inc death
4804,42,2020-06-06,386.0,wk ahead inc death
4805,42,2020-06-13,281.0,wk ahead inc death
4806,42,2020-06-20,206.0,wk ahead inc death
4807,42,2020-06-27,185.0,wk ahead inc death
4808,42,2020-07-04,144.0,wk ahead inc death
4809,42,2020-07-11,146.0,wk ahead inc death
4810,42,2020-07-18,122.0,wk ahead inc death
4811,42,2020-07-25,105.0,wk ahead inc death
4812,42,2020-08-01,92.0,wk ahead inc death
4813,42,2020-08-08,94.0,wk ahead inc death
4814,42,2020-08-15,141.0,wk ahead inc death
4815,42,2020-08-22,106.0,wk ahead inc death
4816,42,2020-08-29,99.0,wk ahead inc death
4817,42,2020-09-05,91.0,wk ahead inc death
4818,42,2020-09-12,79.0,wk ahead inc death
4819,42,2020-09-19,114.0,wk ahead inc death
4820,42,2020-09-26,143.0,wk ahead inc death
4821,42,2020-10-03,97.0,wk ahead inc death
4822,42,2020-10-10,141.0,wk ahead inc death
